,Frame,Time (Seconds),X,Y,Z,W,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20
537,537,4.474,8.3e-05,7.6e-05,0.000598,1.0,-52.256214,69.436859,33.001499,-51.792706,71.722778,68.748711,-51.802689,67.186241,68.90477,-52.701141,67.060593,-2.916032,-52.728325,71.777824,-2.731445,-51.77964,71.737289,68.741302,-51.813324,67.174271,68.904839,-52.686234,67.083099,-2.910135,-52.739143,71.761681,-2.729812,-61.954933,82.942207,33.384331,-49.437584,55.512066,50.05061,-51.36137,72.345634,50.002853,-52.400654,72.939911,17.154305,-57.444798,76.255791,39.194836,-62.321396,82.869019,50.457127,-49.564301,68.201691,27.427029,-49.381927,56.048691,32.907921,-49.349213,56.039619,16.905731,-63.684589,83.559677,17.680542,,,
538,538,4.483,7.7e-05,8.7e-05,0.000492,1.0,-52.25581,69.436462,33.00087,-51.791035,71.722702,68.748047,-51.801975,67.186157,68.904152,-52.702023,67.059883,-2.916622,-52.72821,71.777115,-2.732092,-51.778866,71.736176,68.741074,-51.81226,67.174576,68.903786,-52.686989,67.084572,-2.909819,-52.738815,71.759865,-2.730767,-61.949699,82.93779,33.383827,-49.42366,55.513573,50.051071,-51.362843,72.345451,50.003445,-52.40509,72.937187,17.152552,-57.447208,76.251236,39.193981,-62.317581,82.868309,50.455547,-49.560253,68.205475,27.428165,-49.36343,56.049622,32.905449,-49.329887,56.041103,16.905077,-63.67654,83.556305,17.684668,,,
539,539,4.491,8.4e-05,9.8e-05,0.000464,1.0,-52.256115,69.437134,33.000587,-51.790394,71.722839,68.747787,-51.801586,67.186302,68.903824,-52.703278,67.061081,-2.916923,-52.729195,71.77832,-2.732331,-51.778347,71.736382,68.741501,-51.811981,67.174461,68.903473,-52.687675,67.08532,-2.910767,-52.740227,71.76136,-2.73105,-61.946018,82.932671,33.383808,-49.404915,55.519325,50.051819,-51.364456,72.346794,50.00404,-52.407463,72.935326,17.154037,-57.44894,76.249054,39.195759,-62.316608,82.867722,50.455177,-49.55698,68.207565,27.427505,-49.340641,56.049721,32.902748,-49.308437,56.044533,16.904202,-63.672256,83.558929,17.688652,,,
540,540,4.5,7.4e-05,7.7e-05,0.000223,1.0,-52.256142,69.437668,33.001251,-51.79081,71.7239,68.748421,-51.804195,67.18737,68.904556,-52.702957,67.061073,-2.916235,-52.726608,71.778328,-2.731735,-51.777267,71.735512,68.741943,-51.81591,67.177162,68.904129,-52.686386,67.082733,-2.910352,-52.738686,71.762711,-2.73009,-61.93959,82.928619,33.383648,-49.363441,55.534775,50.051594,-51.365948,72.347107,50.003422,-52.408897,72.933968,17.152451,-57.452003,76.244865,39.195999,-62.316673,82.865219,50.455399,-49.551617,68.212158,27.426226,-49.310562,56.051357,32.901226,-49.278786,56.048649,16.901472,-63.671448,83.559517,17.68918,,,
541,541,4.508,7.2e-05,8.9e-05,0.000331,1.0,-52.256744,69.437126,33.001003,-51.791073,71.723595,68.748154,-51.803471,67.187057,68.904305,-52.703888,67.060318,-2.916461,-52.728558,71.777565,-2.731982,-51.778908,71.73539,68.742279,-51.81406,67.176559,68.904343,-52.686638,67.082283,-2.910002,-52.740395,71.762688,-2.731483,-61.939491,82.917747,33.388931,-49.331944,55.538345,50.052994,-51.366531,72.345695,50.001633,-52.409832,72.931686,17.153284,-57.4561,76.242775,39.194763,-62.315987,82.860207,50.455647,-49.549812,68.213959,27.42734,-49.273655,56.056087,32.898922,-49.241474,56.056667,16.900892,-63.67271,83.564445,17.676773,,,
542,542,4.516,6.7e-05,9.1e-05,0.00034,1.0,-52.256508,69.43734,33.000748,-51.790745,71.724182,68.747871,-51.803062,67.187653,68.904076,-52.703739,67.06015,-2.916688,-52.728485,71.777405,-2.732259,-51.779568,71.73584,68.742142,-51.813232,67.176888,68.903252,-52.688683,67.083138,-2.910548,-52.739368,71.760902,-2.73084,-61.92506,82.913223,33.388184,-49.30872,55.538677,50.058914,-51.368874,72.348465,50.002743,-52.410679,72.934998,17.153658,-57.459373,76.239059,39.19622,-62.312962,82.8591,50.453804,-49.546928,68.218369,27.427956,-49.239811,56.057198,32.895611,-49.2066,56.061501,16.900099,-63.688255,83.562187,17.67491,,,
543,543,4.525,6.9e-05,8.6e-05,0.000606,1.0,-52.256935,69.437508,33.000725,-51.792747,71.724464,68.747864,-51.802658,67.18792,68.904045,-52.702541,67.060211,-2.916729,-52.729805,71.777451,-2.73228,-51.780869,71.738365,68.741516,-51.812851,67.175804,68.903618,-52.686821,67.082497,-2.910201,-52.740883,71.761909,-2.731165,-61.920269,82.90966,33.387756,-49.283039,55.538475,50.067528,-51.369774,72.346405,50.002289,-52.410477,72.932198,17.151098,-57.463814,76.237045,39.196804,-62.316132,82.85463,50.4566,-49.543743,68.222221,27.428595,-49.196571,56.047363,32.897068,-49.130562,56.077003,16.920954,-63.696033,83.562576,17.674095,,,
544,544,4.533,6e-05,7.5e-05,0.000512,1.0,-52.25779,69.438972,33.000984,-51.793926,71.726463,68.748093,-51.804699,67.189934,68.90435,-52.703075,67.061142,-2.916437,-52.72945,71.778381,-2.732065,-51.781761,71.74157,68.74353,-51.815773,67.176094,68.9039,-52.687584,67.080978,-2.912212,-52.740936,71.763802,-2.730839,-61.917149,82.903221,33.389549,-49.257954,55.528473,50.090343,-51.373398,72.345642,50.001995,-52.410007,72.931755,17.151741,-57.465126,76.232887,39.197792,-62.317146,82.853004,50.455952,-49.541473,68.223976,27.428392,-49.150135,56.047977,32.897972,-49.084999,56.083523,16.922876,-63.693989,83.565613,17.658892,,,
545,545,4.541,6.9e-05,9.3e-05,0.000317,1.0,-52.256645,69.437843,33.000435,-51.7906,71.724464,68.747566,-51.803123,67.187927,68.903748,-52.704163,67.060867,-2.917013,-52.728699,71.778122,-2.732551,-51.778591,71.736618,68.742477,-51.814365,67.176422,68.902725,-52.687115,67.083946,-2.910973,-52.740795,71.761879,-2.731326,-61.916046,82.898804,33.390644,-49.190086,55.523247,50.093483,-51.374435,72.345032,50.001102,-52.40789,72.931236,17.152851,-57.468616,76.228897,39.19838,-62.320034,82.848267,50.456524,-49.538425,68.22612,27.42741,-49.100624,56.049614,32.899551,-49.041004,56.091011,16.928343,-63.706524,83.561073,17.666449,,,
546,546,4.549,6.2e-05,8.4e-05,0.000336,1.0,-52.257549,69.438538,33.001007,-51.792274,71.725723,68.748116,-51.80463,67.189201,68.90435,-52.704292,67.060997,-2.916414,-52.729012,71.778252,-2.732029,-51.781227,71.740059,68.742775,-51.814808,67.175888,68.903229,-52.688694,67.084236,-2.910087,-52.740086,71.761864,-2.730797,-61.915226,82.893738,33.391933,-49.070843,55.547787,50.086628,-51.378395,72.346825,50.003208,-52.407169,72.930771,17.152983,-57.472069,76.224808,39.198502,-62.327473,82.842239,50.455994,-49.535694,68.227348,27.426725,-49.042259,56.05389,32.8997,-48.988811,56.102985,16.933144,-63.698559,83.568573,17.661406,,,
547,547,4.558,7e-05,0.000102,0.000527,1.0,-52.256481,69.437653,33.000607,-51.790798,71.724388,68.747734,-51.801418,67.187859,68.903908,-52.703606,67.060562,-2.91684,-52.730114,71.777809,-2.732372,-51.779228,71.736916,68.742424,-51.812363,67.175911,68.902542,-52.687542,67.084053,-2.910904,-52.741886,71.760681,-2.730569,-61.916328,82.887878,33.393867,-48.877277,55.602318,50.063046,-51.382519,72.346153,50.001366,-52.405674,72.93045,17.154226,-57.475502,76.22126,39.198936,-62.330585,82.831589,50.45668,-49.534153,68.231026,27.427546,-48.97583,56.059776,32.902554,-48.916393,56.116928,16.933472,-63.696991,83.572647,17.659266,,,
548,548,4.566,8e-05,8.6e-05,0.000512,1.0,-52.257084,69.436424,33.001255,-51.79245,71.722466,68.748451,-51.8032,67.185928,68.904526,-52.703156,67.060043,-2.91625,-52.729534,71.777275,-2.73169,-51.7785,71.734711,68.740883,-51.814331,67.17588,68.905708,-52.688194,67.083565,-2.910942,-52.740341,71.760551,-2.730695,-61.919159,82.883224,33.394699,-48.741539,55.630135,50.044197,-51.385986,72.341171,50.003468,-52.403442,72.93071,17.154472,-57.478161,76.219177,39.20015,-62.335651,82.822136,50.457161,-49.527653,68.235107,27.428787,-48.877735,56.083614,32.911404,-48.860828,56.125175,16.937923,-63.700657,83.575066,17.660969,,,
549,549,4.575,8.9e-05,7.3e-05,0.000795,1.0,-52.256142,69.436913,33.000732,-51.793716,71.722565,68.747986,-51.801914,67.186012,68.903969,-52.699947,67.060936,-2.916831,-52.729,71.778152,-2.732191,-51.779949,71.735916,68.739326,-51.812584,67.175392,68.905319,-52.685417,67.083969,-2.911185,-52.739471,71.761826,-2.73086,-61.931801,82.878395,33.399471,-48.59549,55.665268,50.031559,-51.385849,72.34346,50.017941,-52.40163,72.931763,17.153805,-57.481514,76.215828,39.199165,-62.343742,82.811691,50.459557,-49.5247,68.23912,27.428181,-48.782085,56.105595,32.915897,-48.788979,56.136513,16.93413,-63.704967,83.575661,17.662302,,,
550,550,4.583,7.5e-05,8.1e-05,0.00059,1.0,-52.256031,69.437561,33.000183,-51.792084,71.72403,68.747353,-51.802139,67.187492,68.903481,-52.701397,67.060738,-2.917308,-52.728504,71.777977,-2.732792,-51.779854,71.737038,68.741127,-51.812328,67.176445,68.904152,-52.68705,67.083473,-2.912045,-52.738773,71.761909,-2.732126,-61.936432,82.876167,33.400417,-48.519753,55.677456,50.026806,-51.389359,72.344345,50.020744,-52.401207,72.929283,17.154638,-57.485603,76.209488,39.201267,-62.352432,82.803146,50.460499,-49.517719,68.2435,27.42807,-48.705631,56.12096,32.916962,-48.725693,56.149448,16.930754,-63.705463,83.577805,17.662893,,,
551,551,4.591,8.7e-05,7.4e-05,0.000575,1.0,-52.256073,69.438065,33.00082,-51.792599,71.723633,68.748055,-51.802792,67.187088,68.904068,-52.700966,67.062157,-2.916735,-52.727936,71.779388,-2.732104,-51.779713,71.736656,68.741127,-51.813854,67.175797,68.903564,-52.686428,67.083916,-2.911427,-52.73912,71.762802,-2.729731,-61.942493,82.872726,33.404072,-48.445278,55.686008,50.01918,-51.392632,72.34362,50.020664,-52.400028,72.9282,17.154091,-57.485954,76.205925,39.200237,-62.363255,82.79287,50.462921,-49.510998,68.248871,27.427191,-48.631371,56.13382,32.919483,-48.667057,56.162285,16.924257,-63.710022,83.577133,17.666088,,,
552,552,4.599,7.6e-05,8.7e-05,0.000326,1.0,-52.255833,69.437477,33.001354,-51.790257,71.723633,68.74852,-51.8027,67.187103,68.90464,-52.702881,67.060974,-2.916133,-52.727501,71.778221,-2.731606,-51.778393,71.736511,68.742371,-51.812737,67.17598,68.904999,-52.688396,67.083595,-2.910602,-52.737873,71.762192,-2.730808,-61.947548,82.869118,33.406597,-48.348251,55.695034,50.013828,-51.394283,72.342812,50.019981,-52.394318,72.930504,17.15399,-57.489395,76.202881,39.200977,-62.375332,82.781914,50.466484,-49.495155,68.258858,27.427124,-48.536766,56.162666,32.908459,-48.561703,56.195122,16.895563,-63.712658,83.577225,17.673534,,,
553,553,4.608,7.7e-05,9.1e-05,0.000219,1.0,-52.256859,69.437965,33.001171,-51.790512,71.723984,68.748344,-51.803928,67.187462,68.904449,-52.704693,67.061584,-2.916312,-52.728306,71.778831,-2.731791,-51.778664,71.736786,68.742546,-51.814087,67.176308,68.904625,-52.689827,67.08329,-2.911354,-52.739067,71.763283,-2.730685,-61.954659,82.861862,33.408173,-48.228413,55.714874,50.018246,-51.397682,72.342529,50.020115,-52.392708,72.928696,17.155426,-57.492702,76.198135,39.202908,-62.38879,82.768616,50.467091,-49.48674,68.267754,27.42539,-48.44075,56.184853,32.89452,-48.480816,56.21357,16.88286,-63.715397,83.57592,17.679781,,,
554,554,4.616,8.2e-05,8.3e-05,0.00038,1.0,-52.256901,69.437927,33.00111,-51.791878,71.723732,68.748314,-51.803841,67.187195,68.904373,-52.703381,67.061775,-2.91641,-52.728508,71.779022,-2.731836,-51.779449,71.736969,68.741684,-51.814182,67.176003,68.904671,-52.688538,67.084274,-2.911132,-52.739258,71.762909,-2.730477,-61.95903,82.853386,33.410126,-48.135555,55.73222,50.021618,-51.398682,72.343323,50.019665,-52.399521,72.923126,17.156303,-57.498287,76.194595,39.205242,-62.399147,82.761101,50.468956,-49.479603,68.272743,27.424618,-48.366142,56.20256,32.891502,-48.423107,56.226105,16.881262,-63.720966,83.572075,17.688517,,,
555,555,4.625,9.1e-05,8e-05,0.000361,1.0,-52.256958,69.437813,33.001022,-51.79203,71.722923,68.748268,-51.804161,67.186386,68.904243,-52.703346,67.062355,-2.916545,-52.728302,71.779594,-2.731881,-51.78019,71.736824,68.741837,-51.81414,67.1744,68.905891,-52.689587,67.085472,-2.91161,-52.7384,71.762894,-2.731775,-61.958145,82.842072,33.417004,-48.027252,55.752159,50.020981,-51.398312,72.34198,50.021713,-52.403076,72.917252,17.157242,-57.503174,76.19162,39.204903,-62.409443,82.749992,50.469292,-49.471928,68.279831,27.424309,-48.279926,56.222771,32.885189,-48.318913,56.21838,16.887224,-63.72398,83.568542,17.69775,,,
556,556,4.633,7.4e-05,9.2e-05,0.000248,1.0,-52.256359,69.437317,33.000896,-51.790089,71.723518,68.748055,-51.803238,67.186989,68.904182,-52.704113,67.060753,-2.916574,-52.727997,71.778008,-2.732077,-51.779049,71.73687,68.742828,-51.81303,67.174957,68.904091,-52.688969,67.083618,-2.910857,-52.738605,71.762154,-2.731543,-61.963581,82.831955,33.417252,-47.922852,55.77314,50.013371,-51.396805,72.340706,50.021297,-52.405758,72.913422,17.159271,-57.510166,76.185455,39.208157,-62.415989,82.743629,50.471752,-49.463497,68.289177,27.423609,-48.201283,56.237293,32.879318,-48.266556,56.229336,16.882334,-63.724743,83.559013,17.711586,,,
557,557,4.641,7.9e-05,7.3e-05,0.000267,1.0,-52.257545,69.437752,33.000572,-51.792736,71.723633,68.747772,-51.805729,67.187103,68.903854,-52.703827,67.061508,-2.916938,-52.72789,71.778755,-2.732393,-51.780617,71.737579,68.741707,-51.815842,67.175224,68.904495,-52.688866,67.083008,-2.911748,-52.738571,71.763596,-2.731771,-61.970417,82.822075,33.418976,-47.825069,55.7994,50.011887,-51.394825,72.340225,50.023281,-52.410824,72.910782,17.158951,-57.514565,76.181099,39.208401,-62.422585,82.738754,50.473541,-49.454479,68.29631,27.422541,-48.122971,56.254356,32.879883,-48.208847,56.217693,16.881186,-63.720833,83.55632,17.729645,,,
558,558,4.65,8.4e-05,8.1e-05,0.00027,1.0,-52.256268,69.437935,33.000706,-51.790882,71.723442,68.747917,-51.803841,67.186913,68.903961,-52.703129,67.062073,-2.916825,-52.727222,71.77932,-2.732226,-51.779945,71.737442,68.741722,-51.813133,67.174774,68.904823,-52.689129,67.08445,-2.910857,-52.737133,71.763741,-2.732189,-61.976166,82.808647,33.42104,-47.724648,55.823154,50.009197,-51.393654,72.33876,50.022472,-52.417255,72.904968,17.15922,-57.518925,76.177444,39.209755,-62.434025,82.730179,50.476784,-49.442856,68.306526,27.422121,-48.010246,56.286568,32.886028,-48.089771,56.264854,16.877071,-63.724529,83.541252,17.750164,,,
559,559,4.658,8.6e-05,8.3e-05,0.000168,1.0,-52.256977,69.437592,33.000404,-51.790955,71.722885,68.74762,-51.804836,67.186363,68.903641,-52.704494,67.061943,-2.917135,-52.727634,71.77919,-2.732518,-51.779575,71.736649,68.741249,-51.814396,67.174561,68.90387,-52.690071,67.083916,-2.910686,-52.737778,71.763931,-2.732077,-61.985744,82.80085,33.422203,-47.633648,55.845303,50.003098,-51.392292,72.337036,50.022644,-52.423054,72.901299,17.161018,-57.522003,76.171364,39.209042,-62.450825,82.718445,50.478661,-49.432251,68.315811,27.420542,-47.933475,56.301922,32.88575,-47.995197,56.300194,16.867041,-63.735207,83.532364,17.758694,,,
560,560,4.666,9e-05,7.5e-05,0.000407,1.0,-52.255981,69.437096,33.000122,-51.79166,71.722328,68.747368,-51.803379,67.185791,68.903366,-52.701752,67.061523,-2.917445,-52.727139,71.778763,-2.732787,-51.780052,71.736336,68.740784,-51.813095,67.173859,68.903465,-52.686596,67.083321,-2.91088,-52.737747,71.76371,-2.732105,-61.998451,82.794594,33.422928,-47.5504,55.862625,50.001144,-51.393318,72.336731,50.024529,-52.431973,72.89547,17.161707,-57.526421,76.168434,39.210335,-62.457985,82.713921,50.481617,-49.421139,68.324013,27.419399,-47.862251,56.314129,32.88773,-47.909653,56.33987,16.859793,-63.753094,83.518585,17.757452,,,
561,561,4.674,9.5e-05,8.7e-05,0.000335,1.0,-52.255394,69.43718,33.000626,-51.789879,71.722015,68.747879,-51.802242,67.185478,68.903824,-52.702374,67.061996,-2.91695,-52.727081,71.779236,-2.732253,-51.778282,71.735092,68.74176,-51.811993,67.174263,68.904572,-52.688606,67.082085,-2.911678,-52.737118,71.764816,-2.731799,-62.013416,82.789047,33.423088,-47.459908,55.872978,49.994926,-51.394291,72.33461,50.023972,-52.440334,72.89299,17.162306,-57.528339,76.165619,39.211853,-62.462337,82.710014,50.486,-49.405861,68.335152,27.416664,-47.790092,56.329601,32.88369,-47.836651,56.369137,16.854315,-63.798218,83.495506,17.74651,,,
562,562,4.683,8.8e-05,8.4e-05,0.000146,1.0,-52.256279,69.438263,33.001518,-51.790123,71.723381,68.748749,-51.804203,67.186844,68.904747,-52.703934,67.06279,-2.916026,-52.72686,71.780037,-2.731392,-51.777794,71.735847,68.742989,-51.814556,67.176178,68.905769,-52.689774,67.083183,-2.91195,-52.737366,71.765099,-2.730645,-62.035412,82.78791,33.422462,-47.350754,55.90403,49.99395,-51.394157,72.334015,50.023769,-52.442581,72.89695,17.167078,-57.530243,76.16394,39.212044,-62.469769,82.705231,50.485622,-49.394981,68.346748,27.415579,-47.693504,56.355919,32.864849,-47.781231,56.391018,16.857193,-63.849033,83.472374,17.727901,,,
563,563,4.691,9e-05,7.5e-05,0.000345,1.0,-52.256077,69.438705,33.001202,-51.791428,71.723869,68.748444,-51.803707,67.187325,68.904434,-52.702187,67.063187,-2.916363,-52.72699,71.780434,-2.731705,-51.780098,71.738075,68.741966,-51.813023,67.175415,68.905579,-52.688946,67.083679,-2.911559,-52.736729,71.765587,-2.731111,-62.058514,82.788338,33.422089,-47.203575,55.964745,49.973106,-51.393223,72.33239,50.023502,-52.445053,72.90123,17.170374,-57.530857,76.163544,39.213142,-62.474792,82.703766,50.489281,-49.384163,68.355309,27.413109,-47.630768,56.375629,32.856895,-47.744892,56.398487,16.865496,-63.899906,83.44883,17.712406,,,
564,564,4.7,0.000103,8.2e-05,0.000516,1.0,-52.255936,69.43895,33.000366,-51.791603,71.723381,68.747665,-51.802326,67.186829,68.903534,-52.701698,67.064194,-2.917254,-52.728115,71.781418,-2.73248,-51.781147,71.736565,68.741638,-51.811241,67.175331,68.904495,-52.689171,67.082199,-2.912111,-52.737461,71.768211,-2.732251,-62.085701,82.794037,33.4193,-47.069748,56.011139,49.9702,-51.393997,72.328506,50.02449,-52.453083,72.901833,17.173738,-57.530827,76.165016,39.214947,-62.481983,82.701721,50.49205,-49.376591,68.366318,27.411539,-47.553886,56.403374,32.84864,-47.713436,56.397472,16.875074,-63.94804,83.431686,17.693991,,,
565,565,4.708,9.3e-05,6.5e-05,0.000354,1.0,-52.256073,69.439575,33.000858,-51.792175,71.724548,68.748131,-51.804375,67.188004,68.904091,-52.701424,67.06427,-2.916727,-52.726318,71.781502,-2.732048,-51.780437,71.73774,68.741859,-51.81411,67.176941,68.904587,-52.689785,67.082939,-2.913115,-52.73558,71.766785,-2.7302,-62.121319,82.797821,33.415295,-46.987881,56.029026,49.969521,-51.394184,72.329102,50.025284,-52.459103,72.902908,17.174589,-57.527317,76.165901,39.214363,-62.484421,82.701065,50.493294,-49.371475,68.373566,27.410286,-47.49123,56.425148,32.841274,-47.670166,56.406338,16.853479,-63.993591,83.413322,17.683397,,,
566,566,4.716,9.3e-05,8e-05,8.4e-05,1.0,-52.256203,69.439491,33.000698,-51.790039,71.724236,68.747948,-51.804688,67.187706,68.903908,-52.703876,67.0644,-2.91687,-52.726215,71.781654,-2.732191,-51.778976,71.736755,68.74192,-51.81427,67.176613,68.905121,-52.690483,67.084045,-2.911769,-52.736153,71.767326,-2.732063,-62.144733,82.804367,33.414299,-46.928482,56.046612,49.970577,-51.393105,72.327499,50.024235,-52.464592,72.901619,17.173855,-57.525211,76.168457,39.214561,-62.489967,82.699539,50.498444,-49.36824,68.377678,27.410824,-47.440147,56.435997,32.834599,-47.649773,56.410362,16.833902,-64.022858,83.396851,17.673628,,,
567,567,4.724,9.4e-05,7.7e-05,0.000273,1.0,-52.254642,69.439438,33.001225,-51.789547,71.724274,68.748489,-51.802475,67.187729,68.904434,-52.70121,67.06427,-2.91636,-52.725338,71.781509,-2.731666,-51.77914,71.736931,68.742088,-51.81126,67.176796,68.906021,-52.689285,67.08316,-2.911933,-52.734451,71.767303,-2.731257,-62.166035,82.808945,33.414413,-46.869411,56.039673,49.976948,-51.392521,72.325806,50.02541,-52.466488,72.902664,17.173338,-57.522957,76.173706,39.216297,-62.490593,82.702621,50.502441,-49.365334,68.384598,27.409924,-47.392185,56.447376,32.83075,-47.621777,56.41935,16.825373,-64.043251,83.384033,17.671503,,,
568,568,4.733,0.000101,8.7e-05,0.000225,1.0,-52.255104,69.438606,33.000828,-51.789082,71.72287,68.748116,-51.802444,67.186333,68.903999,-52.702618,67.063995,-2.91678,-52.726288,71.781235,-2.732021,-51.778339,71.734688,68.742447,-51.811714,67.175934,68.90519,-52.690178,67.082634,-2.912488,-52.735722,71.767342,-2.73166,-62.195663,82.809814,33.414898,-46.801147,56.046074,49.981956,-51.392319,72.323524,50.024807,-52.481796,72.897575,17.168032,-57.51902,76.180145,39.21542,-62.489723,82.704544,50.502266,-49.364517,68.388992,27.408718,-47.336803,56.463814,32.829044,-47.589989,56.429184,16.821579,-64.058014,83.369713,17.671881,,,
