,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062,Unlabeled 1063,Unlabeled 1063,Unlabeled 1063,Unlabeled 1064,Unlabeled 1064,Unlabeled 1064,Unlabeled 1065,Unlabeled 1065,Unlabeled 1065,Unlabeled 1066,Unlabeled 1066,Unlabeled 1066,Unlabeled 1067,Unlabeled 1067,Unlabeled 1067,Unlabeled 1068,Unlabeled 1068,Unlabeled 1068,Unlabeled 1069,Unlabeled 1069,Unlabeled 1069,Unlabeled 1070,Unlabeled 1070,Unlabeled 1070,Unlabeled 1071,Unlabeled 1071,Unlabeled 1071
,ID,4FFCED923C6E4311EE,4FFCED923C6E4311EE,4FFCED923C6E4311EE,51ACED923C6E4311EE,51ACED923C6E4311EE,51ACED923C6E4311EE,51CCED923C6E4311EE,51CCED923C6E4311EE,51CCED923C6E4311EE,529CED923C6E4311EE,529CED923C6E4311EE,529CED923C6E4311EE,52DCED923C6E4311EE,52DCED923C6E4311EE,52DCED923C6E4311EE,532CED923C6E4311EE,532CED923C6E4311EE,532CED923C6E4311EE,535CED923C6E4311EE,535CED923C6E4311EE,535CED923C6E4311EE,536CED923C6E4311EE,536CED923C6E4311EE,536CED923C6E4311EE,538CED923C6E4311EE,538CED923C6E4311EE,538CED923C6E4311EE,53ACED923C6E4311EE,53ACED923C6E4311EE,53ACED923C6E4311EE
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2452,20.433,56.282055,1009.146362,-17.77968,106.359444,1316.361816,-9.124537,73.143723,1092.190552,-34.635456,-7.911203,1193.805664,117.436272,187.215393,1174.282104,-136.617661,-17.011248,1346.645264,90.908745,230.017258,1317.275635,-120.430885,44.662033,1045.097168,141.241821,69.41716,1223.478394,2.861034,149.801392,1016.085144,-151.846268
2453,20.441,58.100597,1009.374878,-17.491901,105.97831,1315.091919,-10.063756,74.445877,1092.147827,-35.312096,-11.620556,1193.856445,114.942108,191.405991,1173.624268,-134.48468,-18.107315,1346.955566,88.963013,232.834274,1317.129883,-118.188332,37.183548,1044.130981,140.433701,69.238731,1225.032959,1.134319,155.571381,1015.181396,-148.811188
2454,20.449,59.985947,1009.473328,-17.206089,105.627441,1315.235229,-11.46725,75.523506,1091.995605,-35.937241,-14.8472,1194.016968,112.249092,195.649841,1173.06604,-131.841248,-19.342527,1347.32312,87.174225,235.780472,1316.97168,-115.759148,29.249887,1043.39563,139.260391,69.633858,1226.367065,-0.569051,161.583221,1014.00708,-145.399887
2455,20.458,62.214561,1009.416565,-16.53191,105.255836,1316.963867,-13.479876,77.159477,1091.551147,-36.653721,-18.368126,1194.427734,109.027672,200.495224,1172.369751,-128.984924,-20.578266,1347.904663,85.211952,239.175278,1316.762329,-112.882088,21.451229,1042.45813,136.760513,70.017654,1227.43042,-2.233062,168.263199,1012.857178,-141.120514
2456,20.466,64.355087,1009.283447,-15.799683,105.14518,1320.042114,-15.376711,78.888885,1091.725952,-37.138962,-21.047735,1194.703735,105.959969,204.849991,1171.930054,-126.202118,-21.463953,1348.074585,83.131927,242.105637,1317.039307,-110.556351,14.144924,1041.865479,133.972656,70.37529,1227.754761,-3.453754,174.087296,1011.877991,-136.988617
2457,20.475,66.786865,1009.098633,-14.964385,104.874786,1324.466187,-17.312654,80.55172,1091.716431,-37.559772,-24.002485,1195.09668,102.568092,209.992859,1171.258301,-122.760956,-22.524305,1348.518555,80.920876,245.378357,1317.17981,-107.4702,5.675356,1041.098755,130.330017,70.8377,1227.609009,-4.599748,180.638687,1010.852905,-132.112213
2458,20.483,68.740753,1009.30249,-14.101611,106.705223,1326.848022,-16.988102,81.861061,1091.639771,-37.637444,-26.21034,1195.344604,99.383011,214.270844,1170.826904,-119.447311,-23.551521,1348.710205,78.892555,248.348557,1317.112305,-104.283859,-1.837703,1040.560669,126.568291,71.39698,1227.092529,-5.193182,186.330338,1009.936951,-127.357292
2459,20.491,70.821396,1009.46167,-13.369599,108.380074,1328.403442,-16.322765,83.229248,1091.46228,-37.509659,-28.329521,1195.74646,96.299026,218.68631,1170.337769,-115.891563,-24.30023,1348.988281,76.812462,251.385834,1316.932007,-100.825661,-8.99521,1040.2146,122.345131,72.091888,1226.316284,-5.705676,191.887115,1009.098389,-122.316231
2460,20.5,72.685661,1009.719971,-12.524542,109.905792,1328.791138,-16.253225,84.747917,1091.431885,-37.17688,-30.519739,1196.042603,92.798225,223.307358,1170.152588,-111.773155,-25.132984,1349.338867,74.239647,253.588135,1318.31897,-98.253799,-16.633335,1040.099243,116.92968,72.839012,1225.380127,-6.590338,197.815277,1008.301514,-116.334175
2461,20.508,74.308022,1009.958862,-11.572831,110.954575,1328.077271,-15.861159,86.117836,1091.424805,-37.089535,-32.314499,1196.484863,89.810951,226.638,1170.462402,-108.347862,-25.911734,1349.750488,71.86898,256.688599,1317.949219,-94.160927,-22.933456,1040.145508,111.395386,73.380135,1224.987549,-7.961462,202.914276,1007.776611,-111.10257
2462,20.516,75.839737,1010.071167,-10.866401,111.704086,1327.319946,-16.015127,87.086525,1091.818481,-36.746235,-34.019505,1196.913086,86.818031,229.682175,1171.015503,-105.379181,-26.773705,1350.018921,69.354958,260.421051,1317.333618,-89.369408,-28.793541,1040.237061,105.512962,73.801521,1224.77478,-8.932222,208.030167,1007.458923,-105.507767
2463,20.524,77.044014,1010.079956,-10.260896,112.457619,1326.824463,-16.132402,88.715012,1091.908081,-36.324478,-35.433586,1197.229492,83.678169,233.418884,1170.685547,-100.55365,-27.553865,1350.437378,66.639175,264.018616,1316.529297,-84.486595,-34.169277,1040.392944,99.616478,74.02504,1225.174683,-10.663749,213.455963,1006.981262,-99.43148
2464,20.533,78.483093,1009.848938,-9.518608,113.808533,1326.725098,-15.865544,90.482063,1091.819458,-36.076244,-36.949902,1197.75293,80.229134,237.399261,1170.431396,-95.384506,-28.344025,1350.88855,63.437469,267.628418,1315.435425,-79.048309,-39.343475,1040.907349,92.515968,74.057762,1225.697266,-12.222328,219.319366,1006.40509,-92.530502
2465,20.541,79.399391,1009.813293,-8.889577,115.123772,1326.922119,-14.862013,92.261253,1091.687744,-35.367657,-38.090347,1198.033203,76.900665,241.135818,1169.80603,-90.220406,-28.816669,1351.110352,60.741982,270.325684,1314.757935,-74.069618,-43.490658,1041.317261,85.818214,73.943489,1226.384033,-13.300141,223.4879,1006.112122,-85.857513
2466,20.55,80.410797,1009.964722,-8.420403,117.009575,1327.098145,-13.491109,94.408043,1091.506958,-34.659431,-39.380119,1198.391113,73.005592,245.228912,1169.396851,-84.477257,-29.733475,1351.788208,57.196796,273.183319,1314.819946,-68.762604,-47.495365,1042.327637,78.276955,74.421959,1227.363647,-14.62311,227.919983,1005.502441,-78.27018
2467,20.558,81.340446,1009.936462,-8.397795,118.58046,1327.626953,-11.638805,96.477554,1091.575806,-34.127953,-40.384785,1198.547974,69.19339,248.970932,1168.855591,-78.853935,-30.396976,1352.068115,54.106243,275.60849,1314.789307,-63.716904,-50.253941,1042.948975,71.577126,75.265892,1228.036621,-15.67259,232.06546,1004.884583,-71.048264
2468,20.566,81.973206,1010.138184,-9.008422,119.972656,1327.724731,-10.493778,98.635025,1091.696167,-33.377686,-41.431374,1198.822754,65.464394,252.359009,1168.248779,-73.284286,-30.962915,1352.174194,51.110466,277.904785,1314.585327,-58.74099,-52.098595,1043.404663,64.941055,76.194199,1228.623169,-16.689981,235.78569,1004.92218,-64.135803
2469,20.574,83.200516,1010.707153,-9.355197,120.846046,1327.446045,-8.90699,100.886185,1091.823242,-32.107979,-42.479416,1198.744385,61.488419,255.479095,1167.62085,-67.758865,-31.565815,1352.377319,48.471745,280.012238,1314.356323,-53.440994,-53.682751,1043.78125,58.550304,77.04126,1229.097046,-17.683701,238.76918,1004.81665,-57.114265
2470,20.583,84.685028,1010.609497,-9.243256,121.868675,1326.766235,-7.60747,103.603508,1091.642212,-29.992273,-43.467949,1198.831177,56.988625,258.570892,1167.092285,-61.299488,-32.253689,1352.529053,45.083523,282.078033,1314.048706,-47.433437,-55.158203,1044.23645,51.246315,78.194206,1229.117432,-17.790966,241.764343,1004.595276,-48.816319
2471,20.591,86.183136,1010.118958,-8.747733,122.668739,1325.975952,-6.611514,106.079056,1090.543579,-28.147768,-44.196556,1198.898315,52.830841,261.14267,1166.529785,-55.324238,-32.375332,1352.630249,42.23513,283.692291,1313.821655,-42.091461,-55.825748,1044.105347,45.439053,79.545822,1228.471802,-17.332394,244.016357,1004.371155,-41.404469
2472,20.6,87.365631,1009.825562,-8.377423,124.05851,1323.997559,-4.603825,108.907997,1089.304199,-26.397078,-45.142944,1198.911133,48.172291,263.575745,1166.000366,-48.864223,-32.566639,1352.55481,38.809017,285.445892,1313.666138,-35.982723,-56.42524,1043.876709,39.245705,81.128654,1227.479614,-16.51837,246.416718,1003.919006,-32.925201
2473,20.608,87.905334,1009.642822,-8.143426,125.737282,1322.104736,-2.077878,110.685097,1088.96875,-25.48572,-45.706478,1198.987671,44.005642,265.746429,1165.342529,-42.925926,-32.580879,1352.584595,36.044918,286.814789,1313.396729,-30.523575,-56.791061,1043.919067,33.625561,82.823425,1226.496704,-15.516391,248.322754,1003.332764,-25.381794
2474,20.616,88.4039,1009.333374,-7.750738,126.700226,1320.393921,-0.410569,112.371986,1088.403076,-24.257824,-46.081402,1198.844971,39.774418,268.051422,1164.658203,-36.821514,-32.65802,1352.611938,33.234276,287.928619,1313.01123,-24.840155,-57.103687,1043.846924,28.395416,84.54348,1225.307251,-14.346889,249.883728,1002.743591,-18.138866
2475,20.625,89.064507,1008.893127,-7.084678,127.719101,1319.460205,1.182372,113.466591,1087.976196,-22.963514,-46.498707,1198.940674,34.463963,270.351624,1163.753662,-29.875124,-32.5825,1352.526001,29.702229,289.185913,1312.277588,-18.454054,-57.18182,1043.766113,22.726995,86.032982,1224.208862,-13.396484,251.148972,1002.167358,-10.094299
2476,20.633,89.854874,1008.546936,-6.149801,128.73967,1318.6604,2.649571,114.2472,1087.710327,-22.016554,-46.47271,1198.777466,29.953642,272.267029,1162.751587,-23.48044,-31.995319,1352.394287,26.7118,290.309631,1311.404541,-12.700325,-57.030594,1043.798462,17.958332,87.364212,1223.576782,-12.398726,251.820709,1001.689209,-3.096655
2477,20.641,90.448921,1007.931213,-5.164709,129.616547,1317.916992,4.010862,115.447769,1087.456909,-20.553682,-45.957779,1198.6521,25.96217,273.658539,1161.992676,-17.225649,-31.401154,1352.23584,23.741331,291.216705,1310.436768,-6.742955,-56.686283,1043.665894,13.484887,88.56691,1223.118774,-11.798212,252.217529,1001.01947,3.959562
2478,20.649,90.959381,1007.385376,-4.145933,130.842484,1317.276367,5.557498,116.51976,1086.83667,-19.549814,-45.549664,1198.469238,22.154978,274.937073,1161.169922,-10.616368,-30.824318,1352.15271,20.829807,291.876495,1309.446899,-1.013582,-56.643272,1043.630981,9.223804,90.107468,1222.439575,-10.982,252.350067,1000.231628,10.703493
2479,20.658,91.62104,1006.739868,-2.897316,132.033203,1316.500854,7.17408,118.074493,1086.094971,-17.904404,-45.12558,1198.254761,17.565527,276.037933,1160.174316,-3.175358,-30.073605,1352.089233,17.643393,292.557129,1308.25354,5.575603,-56.467091,1043.402954,4.683128,91.985435,1221.567383,-9.885291,252.547028,999.310364,18.526499
2480,20.666,92.397186,1006.162659,-1.567292,133.069092,1315.56604,8.827629,119.193909,1085.427246,-16.797955,-44.679001,1198.252563,13.571198,276.973267,1159.150269,3.774413,-29.298414,1351.810791,14.889009,292.790771,1307.316772,11.451826,-56.291519,1043.142822,0.710438,93.75518,1220.79834,-8.723112,252.100311,998.669434,25.012526
2481,20.675,93.198219,1005.46637,-0.258972,134.229202,1314.27063,11.045305,120.610191,1084.570923,-15.160526,-44.038662,1198.064087,9.050721,277.512756,1158.170288,11.092892,-28.001717,1351.509155,11.790639,292.728027,1306.255005,18.025167,-55.988319,1042.959106,-3.568323,95.171898,1219.769775,-7.53131,251.677338,997.538452,32.444237
2482,20.683,93.610779,1004.733704,1.361114,135.105728,1312.607788,12.558279,122.243408,1083.657349,-13.442118,-43.190254,1198.089844,5.303549,278.018188,1157.412231,17.082396,-26.754759,1351.354736,8.667265,292.400421,1305.274902,23.852587,-55.571705,1042.736938,-7.025998,96.211739,1218.448975,-5.94944,251.124832,996.782104,38.970066
2483,20.691,94.004456,1003.939026,2.864733,135.598679,1310.544556,14.645798,123.292984,1082.249512,-11.823632,-42.106865,1197.868042,1.791178,278.62265,1156.178467,24.260036,-25.280294,1351.236206,5.79336,291.973755,1304.142334,29.746338,-55.009678,1042.533936,-10.346466,96.814636,1217.145874,-4.598905,250.251389,995.895386,44.975216
2484,20.699,94.537376,1003.164673,4.457725,135.983597,1308.376587,16.70521,124.39463,1081.419922,-9.513264,-40.86739,1197.809204,-1.759062,278.810638,1154.842773,31.247719,-23.790865,1351.073486,2.876622,291.16568,1303.166626,35.460186,-54.439415,1042.280029,-13.454745,97.601234,1215.760132,-3.068646,249.390289,995.135742,51.472641
2485,20.708,94.906044,1002.429016,6.173458,136.181381,1305.774902,18.955366,125.344498,1080.685791,-7.538781,-39.386509,1197.616455,-5.444469,278.97879,1153.255005,38.952236,-21.845545,1351.009277,-0.515344,290.257294,1302.117188,41.82893,-53.587128,1042.098877,-16.825384,98.620514,1214.289673,-1.193946,247.844238,993.722107,58.754772
2486,20.716,95.290024,1001.737,7.683958,136.60849,1303.39624,21.070967,126.425087,1079.760376,-5.445641,-37.795277,1197.48584,-8.726919,278.366394,1152.252197,45.383595,-19.80162,1351.004639,-3.676644,289.287964,1301.184204,47.315712,-52.535049,1041.984985,-19.728247,99.327644,1212.967651,0.36632,246.56636,992.783264,65.148483
2487,20.725,95.655876,1001.050842,9.171898,137.043808,1300.448975,23.494135,127.738029,1078.837769,-2.925488,-35.815128,1197.358276,-12.079856,277.901337,1151.053223,52.682034,-17.145796,1351.207031,-7.16299,287.87146,1300.1604,53.38995,-51.272564,1042.034424,-22.723351,100.242325,1211.310913,2.12795,244.90007,991.837708,72.110779
2488,20.733,95.902351,1000.459656,10.660762,137.462326,1297.884644,25.765381,128.574554,1078.371094,-1.124414,-33.839687,1197.309204,-15.029409,277.289001,1149.754028,58.789623,-14.96657,1351.425293,-10.332787,286.607788,1299.272583,58.666245,-49.863201,1042.150513,-25.239077,100.915085,1210.088501,3.545702,242.94545,991.229187,78.486473
2489,20.741,96.234154,999.945801,12.271668,137.891052,1295.394165,28.159525,129.424301,1077.646729,1.150394,-31.830818,1197.133667,-17.932404,276.493195,1148.761353,64.737747,-12.697376,1351.523315,-13.351767,284.997223,1298.452759,63.712837,-48.102661,1042.090698,-27.800253,101.514786,1208.753296,5.245066,241.117203,990.774414,84.637169
2490,20.75,96.527054,999.393494,13.827367,138.082443,1292.476196,30.799728,130.416107,1076.600342,3.610662,-29.627714,1197.040283,-20.818331,275.227325,1147.876343,71.273979,-9.81925,1351.466919,-16.311056,283.171539,1297.680054,69.171967,-46.039635,1042.067627,-30.494884,102.012215,1207.277954,6.861328,238.817673,990.35199,91.558914
2491,20.758,96.760918,998.725708,15.507212,138.114105,1290.031372,33.14537,131.254959,1076.013062,5.471724,-27.739037,1196.854126,-23.363943,274.469269,1146.767456,77.239578,-7.227495,1351.310425,-18.621161,281.280914,1297.030396,73.85498,-44.410854,1041.987183,-32.317913,102.415474,1205.912964,8.26102,236.789185,990.019165,97.688789
2492,20.766,96.902016,998.115479,17.059181,137.96965,1287.562744,35.502548,132.114716,1075.270508,7.800336,-25.577976,1196.75769,-25.840923,273.403809,1146.206665,82.485573,-4.661797,1350.894653,-20.742235,279.358582,1296.43335,78.432274,-42.57402,1041.920166,-34.277905,102.812675,1204.532959,9.773865,234.464676,989.590515,103.774681
2493,20.774,97.126648,997.557983,18.673588,137.534363,1285.274536,38.21373,132.96077,1074.449219,9.965996,-23.425535,1196.609253,-28.159376,272.303162,1145.430176,87.736099,-2.019768,1350.467529,-22.740866,277.360352,1295.890625,82.828804,-40.747482,1041.653931,-36.414276,103.175362,1203.099121,11.173615,232.220337,989.216614,109.809875
2494,20.783,97.345985,996.817688,20.726404,136.606171,1282.325806,41.396664,133.709305,1073.774292,12.376096,-20.962164,1196.343994,-30.540199,271.017853,1144.929199,93.50486,0.992594,1350.303711,-24.837526,274.998199,1295.285522,87.540016,-38.334526,1041.307739,-38.050056,103.436111,1201.579102,12.556864,229.470139,988.874939,116.393913
2495,20.791,97.532516,996.209106,22.491634,136.267029,1280.196533,43.828056,134.368378,1073.100342,14.739543,-18.708481,1196.116943,-32.377422,269.851471,1144.427246,98.628166,3.699663,1350.08252,-26.705894,273.050537,1294.805786,91.504471,-36.331585,1040.897827,-39.625256,103.601677,1200.260132,13.723496,227.056961,988.638367,122.007774
2496,20.8,98.223396,995.59375,24.230581,135.68721,1278.0271,46.91209,135.02124,1072.367188,16.964441,-16.206945,1195.895264,-34.47105,268.074005,1144.234863,103.906425,6.822414,1349.823853,-28.663355,270.966003,1294.15271,95.711647,-33.977745,1040.614624,-41.319286,103.716354,1198.432007,15.216493,224.327728,988.481995,128.122879
2497,20.808,98.00222,994.986877,26.298708,135.120255,1276.290283,49.787781,135.73494,1071.546509,19.400114,-13.835191,1195.769043,-36.21172,266.545959,1143.598755,108.804054,9.904735,1349.514648,-30.455835,268.970764,1293.208252,99.685829,-32.251514,1040.416016,-42.501053,103.938049,1197.1521,16.446745,221.694321,988.213989,133.195602
2498,20.816,97.785034,994.592712,28.390629,134.78862,1274.820679,52.26683,136.60022,1070.514893,21.696171,-11.184898,1195.474121,-37.720634,265.179993,1142.981201,113.66143,12.901299,1349.260986,-32.158318,267.166565,1292.656006,103.220222,-30.710728,1040.234375,-43.768066,104.234337,1195.880371,17.809061,219.646835,987.895874,137.970276
2499,20.824,97.521255,994.374878,30.404207,134.462997,1273.500244,54.948441,137.26387,1069.816895,23.5902,-8.731824,1195.208252,-38.812664,263.732147,1142.614624,118.341057,15.873643,1349.106812,-33.806515,265.332794,1292.198486,106.617424,-29.06925,1039.936768,-44.861488,104.782028,1194.743042,18.841848,217.653107,987.801025,142.402893
2500,20.833,96.964386,994.030823,33.077808,134.500961,1271.94751,57.658504,138.29158,1069.104858,26.020462,-6.050477,1194.900635,-40.204361,261.91217,1142.087402,123.480667,19.621675,1348.841797,-35.505825,263.356018,1291.725586,110.366096,-26.82704,1039.597412,-46.40464,105.364029,1193.770752,19.870676,215.733215,988.081604,146.716507
2501,20.841,96.78064,993.554077,35.224873,134.226501,1270.894653,59.638229,139.280869,1068.384277,28.119831,-2.944697,1194.47937,-40.838833,260.0289,1142.108643,127.575935,22.928776,1348.655029,-37.047207,261.499207,1291.58667,113.25634,-24.638403,1039.405762,-47.464088,106.090248,1192.654663,21.00366,213.956848,988.063965,150.704285
2502,20.85,96.818314,992.944641,37.624886,134.108582,1269.907104,61.532146,140.238373,1067.996704,30.03368,0.115888,1194.031982,-41.722679,258.272186,1141.688477,132.576233,26.755404,1348.579346,-38.571629,259.686554,1291.415649,116.520126,-22.358519,1039.332153,-48.676113,106.965736,1191.937622,21.943241,211.902863,988.72052,154.846481
2503,20.858,96.938133,992.332581,39.534092,134.081635,1268.959717,63.556751,141.934418,1067.799927,31.792351,2.51007,1193.629272,-42.679836,256.707153,1141.641235,136.716812,29.938017,1348.538574,-39.995934,257.650146,1290.975586,119.272408,-20.166561,1039.377197,-49.59552,107.781258,1191.348145,23.100082,205.965118,987.707947,161.166046
2504,20.866,96.931648,991.797302,41.24287,133.697327,1268.226562,65.48893,143.765915,1067.811523,32.701462,5.188967,1193.367554,-43.519646,255.100342,1141.691895,140.313156,33.245136,1348.338379,-40.970482,255.712662,1290.864136,121.577095,-18.221525,1039.335938,-50.290047,108.483475,1190.944458,23.958305,203.558868,988.049194,165.140427
2505,20.875,96.722923,991.35498,43.408821,133.629059,1267.492065,67.517776,139.923889,1065.687622,38.315849,8.153791,1193.20874,-44.422436,253.619614,1141.814331,144.52504,36.894913,1348.190186,-42.021011,253.687943,1290.59729,124.374451,-16.128658,1039.407593,-50.966076,109.339851,1190.368896,24.992868,200.274063,988.259827,169.674072
2506,20.883,96.665825,991.204895,44.974831,133.586777,1267.017456,69.126884,140.371094,1065.490845,39.954315,10.637867,1193.08313,-45.361259,252.429062,1142.045166,147.447601,40.239231,1348.087891,-42.995552,251.771301,1290.580933,126.48912,-14.085219,1039.248901,-51.513947,110.456505,1189.992188,25.87178,197.781982,988.577637,173.455872
2507,20.891,96.666718,991.356262,46.555378,133.594757,1266.497314,70.781891,140.757355,1065.075562,42.383339,13.386419,1192.975708,-46.292736,251.359344,1142.398438,150.842789,43.341209,1347.964844,-43.827229,249.90834,1290.919434,128.52359,-11.9782,1039.095459,-51.874859,111.343956,1189.614868,26.521069,195.196487,989.090271,177.028717
2508,20.899,96.700409,991.192383,48.192207,133.573395,1266.105347,72.210587,141.254745,1065.084473,44.25983,16.057329,1193.404907,-47.532249,250.476868,1142.957275,153.519058,46.389725,1347.832153,-44.450649,248.044724,1291.405151,129.561707,-9.880934,1039.05481,-52.349667,112.264938,1189.107544,27.214535,192.826904,989.696594,180.522018
2509,20.908,96.708305,991.27179,49.915504,133.342529,1265.652466,73.888222,141.819351,1064.600342,46.438454,18.620577,1194.018921,-48.808552,249.523346,1143.608521,156.676193,50.091187,1347.695923,-44.903736,245.923447,1291.919678,130.706512,-7.668079,1039.066772,-52.528568,113.632668,1188.697266,27.821541,190.076126,990.318542,184.349472
