Format Version,1.23,Take Name,Take 2023-10-19 07.20.41 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.20.42.493 下午,Capture Start Frame,2394878,Total Frames in Take,2002,Total Exported Frames,2002,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
880,7.333,84.858543,1249.954224,7.577954,95.11293,1073.883423,-115.843513,117.019897,1332.25769,45.403145,-46.53767,1357.186768,47.36692,116.670303,1144.93103,-72.063698,-49.691734,1226.91687,-15.285531,-60.456409,1087.158813,-88.157707,255.197052,1060.637817,-94.071449,265.603271,1204.807495,-18.438709,278.179413,1329.255371,48.767078
881,7.341,84.609779,1247.213013,12.061767,94.446068,1067.816162,-106.416214,116.945854,1330.424561,47.984692,-46.756744,1355.139648,50.303101,116.52536,1140.2146,-64.648445,-49.707249,1224.354248,-11.008904,-60.969589,1081.625366,-79.099617,254.873184,1056.009033,-86.183441,265.048126,1202.343506,-14.529675,278.124268,1327.621094,51.164925
882,7.349,84.317322,1244.656006,16.385729,93.846886,1061.804932,-96.889656,116.647285,1328.716309,50.871399,-46.908272,1353.140991,53.28249,116.484047,1135.544434,-57.3465,-49.876698,1221.807251,-6.456838,-61.452049,1076.699463,-70.024521,254.632111,1051.457764,-77.770996,264.640259,1199.692383,-10.233953,277.91925,1326.061768,53.528683
883,7.358,84.173843,1241.890503,21.445047,93.334938,1055.27356,-85.684402,116.124329,1326.810669,54.191063,-47.237862,1351.076782,56.564529,116.541771,1130.271362,-49.048607,-50.258522,1218.887695,-1.033314,-61.992249,1071.253296,-59.458199,254.313675,1046.351196,-67.97094,264.213806,1196.837524,-5.033044,277.576385,1324.345215,56.293797
884,7.366,84.006554,1239.624634,25.97261,92.92672,1049.724731,-75.323166,115.776314,1325.214966,57.346279,-47.489292,1349.264893,59.448116,116.388313,1125.918823,-41.393539,-50.673725,1216.194946,4.010229,-62.655582,1066.752075,-49.674885,253.903152,1041.890137,-58.979752,263.917877,1194.339722,-0.260837,277.428345,1322.901611,58.817356
885,7.375,83.854614,1237.248779,31.112467,92.218521,1043.895142,-63.728943,115.475418,1323.625977,60.742207,-47.714714,1347.356445,62.637783,116.26461,1121.071289,-32.768173,-51.126881,1213.163818,10.050269,-63.065231,1062.21228,-39.128372,253.361343,1037.205078,-48.505554,263.754761,1191.552246,5.442546,277.102783,1321.260742,61.686573
886,7.383,83.761803,1235.212402,35.895718,91.786964,1038.921021,-53.097713,115.166115,1322.156006,63.860535,-47.856552,1345.69873,65.517761,116.053604,1117.013672,-25.185448,-51.445404,1210.433838,15.72434,-63.221722,1058.24646,-29.79575,253.026031,1033.182495,-38.594311,263.513763,1189.025024,10.394608,276.932312,1319.907227,64.229362
887,7.391,83.736153,1233.116333,40.802422,91.290092,1034.2854,-42.490227,115.02504,1320.609009,66.97641,-47.960186,1344.274414,68.373657,115.719658,1113.309937,-17.393618,-52.006012,1207.805054,21.549295,-63.668415,1054.444458,-20.358019,252.422058,1029.285034,-28.739073,263.243896,1186.884644,15.275401,276.709412,1318.496094,66.958603
888,7.4,83.511078,1230.874878,46.164845,90.615761,1029.408203,-30.603989,114.878769,1318.942139,70.552376,-48.231037,1342.547119,71.341064,115.128784,1109.393188,-8.359448,-52.538498,1204.820679,28.558414,-64.165611,1050.610107,-9.741983,252.053558,1024.981567,-17.252897,263.07373,1184.26709,21.291828,276.382263,1317.111938,69.840149
889,7.408,83.281944,1229.096436,50.937107,90.190613,1025.265503,-20.023949,114.610954,1317.757812,73.351814,-48.503189,1341.124023,73.983452,114.636856,1106.168091,-0.305389,-53.103889,1202.312622,34.926579,-64.532188,1047.429565,-0.591008,251.714859,1021.461609,-6.804027,262.769897,1181.98291,26.789349,276.100983,1315.950317,72.442795
890,7.416,83.049942,1227.324829,55.798046,89.883705,1021.647949,-9.715821,114.321335,1316.50415,76.154243,-48.972446,1339.749268,76.388863,114.162369,1102.98938,7.503319,-53.497814,1199.820068,41.531673,-64.734909,1044.495117,8.615455,251.382828,1018.114563,3.987864,262.462372,1179.644287,32.389561,275.886658,1314.700928,75.257202
891,7.424,82.698715,1225.538452,60.69339,89.639076,1018.420349,0.485643,114.180214,1315.071167,79.033287,-49.483402,1338.504517,78.804047,113.865837,1099.993408,15.277681,-53.783112,1197.497559,48.040409,-65.044228,1041.896362,17.919195,251.132462,1015.071289,14.657415,262.136597,1177.278076,38.363811,275.606812,1313.570068,77.694199
892,7.433,82.29258,1223.650513,66.352013,89.334747,1014.977783,12.109825,113.962273,1313.615234,82.06382,-49.718204,1337.216797,81.258835,112.990158,1097.638672,24.069878,-53.837456,1195.081055,55.620949,-65.182564,1039.181519,28.309017,250.905518,1011.794922,26.999802,261.885895,1174.779419,44.992294,275.319397,1312.371704,80.636032
893,7.441,82.006241,1221.959717,71.554672,89.025093,1012.036194,22.253555,113.794228,1312.509766,84.534378,-49.782242,1336.241211,83.181686,112.237457,1095.208618,31.844482,-53.908161,1193.086792,62.346497,-65.231422,1036.953857,37.60751,250.60791,1009.257202,37.857502,261.815247,1172.600464,51.190323,275.060669,1311.33728,83.355331
894,7.45,81.628273,1220.23999,77.209755,88.729973,1009.280579,33.962746,113.713562,1311.211304,87.349213,-49.825813,1335.288208,85.330948,111.569122,1092.313232,40.947247,-54.283134,1191.187256,69.819801,-65.440041,1034.956177,47.85498,250.222229,1006.73999,50.422436,261.584778,1170.494141,58.067528,274.725037,1310.205688,86.178902
895,7.458,81.297966,1219.128296,82.109352,88.392334,1007.035522,44.105747,113.38633,1310.190186,89.484261,-49.921177,1334.353394,87.270927,111.046944,1089.920044,49.015217,-54.42194,1189.573608,76.488152,-65.254211,1033.282593,57.35223,249.958832,1004.687317,61.365864,261.585907,1168.476562,64.767868,274.441193,1309.126465,88.699234
896,7.466,80.973145,1217.906982,86.8927,88.149734,1004.947998,54.434753,113.261993,1309.250244,91.772827,-50.059772,1333.49292,89.23954,110.027267,1088.484985,56.431152,-54.602734,1188.250244,82.933945,-65.51683,1031.712891,66.73909,249.611206,1002.966614,72.396111,261.338501,1166.847046,70.953011,274.216797,1308.207886,91.290329
897,7.474,80.812256,1216.82019,91.751518,87.774918,1003.213989,64.852699,112.98175,1308.403809,93.779976,-50.177254,1332.587158,91.166687,109.158844,1086.795776,64.013634,-55.091621,1186.987061,89.196869,-65.47467,1030.666382,76.280869,249.341965,1001.655457,83.558304,261.30011,1165.462524,77.426308,273.872559,1307.452881,93.636749
898,7.483,80.471382,1215.782593,97.01326,87.34095,1001.458069,76.496483,112.784737,1307.572388,96.254082,-50.489025,1331.655273,93.325096,108.406624,1084.78772,72.478104,-55.423412,1185.953735,96.09684,-65.631454,1029.334229,86.938095,248.843948,1000.53479,95.752312,261.14151,1163.668335,84.858147,273.480591,1306.695068,96.073959
899,7.491,80.220253,1214.985107,101.608749,86.860649,1000.236877,86.812813,112.54538,1306.863159,98.184517,-50.856518,1330.856079,95.610687,107.899826,1083.162964,79.802452,-55.842579,1185.066284,101.816925,-65.738274,1028.450439,96.742661,248.33757,999.818665,106.529137,260.939392,1162.307251,91.609711,273.061523,1306.137695,98.130699
900,7.5,79.874306,1214.263916,106.523384,86.36013,999.216064,98.423485,112.399719,1306.247803,100.592781,-51.117638,1329.915405,97.866104,107.711731,1081.515015,88.287445,-56.158302,1184.511963,107.910667,-66.110291,1027.564941,107.788719,247.993408,999.301514,118.544342,260.604523,1161.219482,98.879898,272.693787,1305.558472,100.269684
901,7.508,79.605904,1213.786133,110.443657,86.089592,998.458313,108.72039,112.198074,1305.754883,102.436172,-51.297691,1329.121826,99.933609,107.465607,1080.563477,95.206192,-56.624146,1183.957642,113.027847,-66.393074,1026.984009,117.585304,247.805771,999.037537,128.969604,260.345398,1160.389526,105.407104,272.315186,1305.08374,102.098579
902,7.516,79.431419,1213.255981,114.334549,85.794174,997.922302,118.771278,112.14711,1305.325928,104.559212,-51.644489,1328.349731,101.938972,107.560654,1079.535156,102.329048,-56.939659,1183.431274,118.012985,-66.699722,1026.387207,127.350105,247.555984,999.007996,139.232071,260.279236,1160.101807,110.89167,271.926697,1304.658447,103.719597
903,7.525,79.365402,1212.587646,118.467537,85.722618,997.659607,129.966309,111.913605,1304.984009,106.579178,-51.978573,1327.505615,104.308449,107.776375,1078.579346,110.347626,-57.272556,1183.021851,123.325851,-67.265312,1026.10376,138.412079,247.445984,999.341187,150.590576,260.406219,1159.473511,117.589386,271.84198,1304.080688,105.822144
904,7.533,79.041458,1212.233765,121.810799,85.648346,997.776489,139.634705,111.523743,1304.840698,108.700554,-52.151127,1326.809692,106.371658,107.977242,1077.578735,117.0382,-57.626392,1182.704346,127.786041,-67.684631,1026.19104,148.241745,247.316269,1000.013611,160.453796,260.614502,1158.868408,123.659546,271.35614,1303.684082,107.294289
905,7.541,78.840408,1211.77002,125.040695,85.51046,997.987732,148.874603,111.195877,1304.518188,110.699402,-52.311085,1326.197266,108.103539,108.129128,1076.781128,123.912323,-57.892384,1182.363892,132.134521,-68.136093,1026.338745,157.867645,247.1008,1001.078247,170.154404,260.594116,1158.391602,129.283356,271.226807,1303.106567,108.830856
906,7.549,78.757004,1211.310669,128.255188,85.666847,998.442749,157.99646,110.896927,1304.237793,112.560356,-52.566708,1325.56897,109.958199,108.221115,1076.210449,130.568527,-58.063698,1182.140259,136.414261,-68.683502,1026.751465,167.355759,246.93486,1002.283569,179.750061,260.446503,1158.292114,134.523041,271.184296,1302.489258,110.475739
907,7.558,78.550247,1210.750854,131.647873,85.727776,999.029175,167.911331,110.670395,1303.752563,114.443314,-52.587883,1324.828125,111.782196,108.407059,1075.584717,137.817062,-58.370842,1181.927002,141.184036,-69.046288,1027.597046,177.70787,246.814575,1003.889099,190.364746,260.31546,1158.463379,140.125549,270.907104,1301.908569,112.067116
908,7.566,78.365295,1210.325684,134.501556,85.90699,999.912354,176.497375,110.605331,1303.388672,115.776207,-52.885136,1324.292236,113.396851,108.49231,1075.193848,144.340118,-58.641968,1181.818359,145.360046,-69.367012,1028.50769,186.304382,246.659805,1005.542175,199.658417,260.309296,1158.688599,144.624542,270.733276,1301.598267,113.34906
909,7.575,78.245758,1209.787598,137.708725,86.002037,1000.973572,185.633331,110.657028,1302.949097,117.1418,-53.002239,1323.688477,114.962151,108.480301,1075.303467,151.296158,-58.767361,1181.81958,149.828476,-69.28997,1029.886719,195.88121,246.443054,1007.762085,210.339539,260.381134,1158.880737,149.624969,270.70639,1301.185669,114.72084
910,7.583,78.015831,1209.565186,140.303085,86.342918,1001.803894,193.612411,110.614937,1302.591431,118.021591,-52.97559,1323.109863,116.307121,107.824158,1074.55835,158.599609,-59.064285,1181.835205,153.700684,-69.462158,1030.966919,203.788651,246.425034,1009.528015,219.221451,260.473022,1159.060303,153.679123,270.659302,1300.747925,115.775009
911,7.591,77.912842,1209.39978,142.832535,86.528877,1002.912048,201.037415,110.620331,1302.181274,118.88781,-53.34893,1322.563477,117.774384,108.239609,1075.051758,164.309998,-59.2421,1181.759277,157.581635,-69.437927,1032.139404,211.483627,246.49968,1011.48938,227.690216,260.640717,1159.281616,157.681824,270.354584,1300.276123,116.834946
912,7.599,77.941513,1209.117554,145.143555,86.850601,1003.988525,208.313293,110.493912,1301.864258,119.691963,-53.527615,1321.981934,119.008362,108.277992,1075.390137,170.296097,-59.302647,1181.916626,161.374176,-69.270485,1033.561523,218.638489,246.769699,1013.828186,235.816177,260.784912,1159.464233,161.2742,270.313049,1299.577881,117.986214
913,7.608,78.128235,1208.903809,147.766022,87.161034,1005.334351,215.925964,110.2873,1301.573608,120.462112,-53.726749,1321.365601,120.319572,108.522255,1075.796143,176.439438,-59.330429,1182.075562,165.346802,-69.164604,1035.080688,226.293716,246.742386,1016.859741,244.637436,260.83313,1160.019409,164.867554,270.318878,1298.721191,119.112747
914,7.616,78.182114,1208.715942,149.725937,87.439308,1006.574158,222.329788,110.192268,1301.368652,121.164047,-54.000118,1321.020142,121.737404,108.960106,1076.514526,181.536209,-59.439011,1182.174927,168.784882,-68.995872,1036.399292,232.617569,246.870087,1019.716003,251.909882,261.011536,1160.46228,168.090668,270.279358,1298.168213,119.831787
915,7.625,78.272095,1208.518311,151.959503,87.750435,1008.003967,229.151047,110.029457,1301.173584,121.758064,-54.229431,1320.551147,122.979324,108.818748,1076.895142,187.339188,-59.6101,1182.467163,172.629578,-68.783043,1037.953003,239.183838,246.793213,1022.649048,259.672394,261.205688,1160.861084,171.616821,270.034698,1297.676392,120.339539
916,7.633,78.007866,1208.516113,153.590668,87.968536,1009.407043,234.76796,109.863647,1301.036621,122.165726,-54.442646,1320.071655,123.816795,109.355804,1077.991211,191.627457,-59.677971,1182.687134,175.708542,-68.553841,1039.135498,244.472763,246.96376,1025.165039,265.727966,261.16333,1161.424316,174.49408,269.661652,1297.225952,120.627777
917,7.641,77.806236,1208.324463,155.108887,88.301888,1010.64502,240.196014,109.691124,1300.859619,122.505798,-55.089542,1319.498657,124.625412,109.816109,1078.926514,195.57225,-59.701588,1182.92041,178.718582,-68.38623,1040.450562,249.435837,246.848785,1027.788208,271.94046,261.249176,1161.899902,177.32666,269.424927,1296.652466,120.749062
918,7.65,77.631104,1208.085205,156.710999,88.465073,1012.172729,245.721527,109.334778,1300.510132,122.935593,-55.433308,1318.829712,125.385818,109.909332,1079.768311,200.033356,-59.845921,1183.391724,182.040222,-68.264923,1041.956787,254.658752,246.838654,1030.848511,278.058929,261.206909,1162.569702,180.122192,269.176178,1296.184814,120.626099
919,7.658,77.428436,1207.880859,157.845154,88.565605,1013.726135,250.342163,108.976494,1300.187988,123.184822,-55.579193,1318.343872,125.913712,109.591072,1080.607178,203.923859,-60.043991,1183.82666,184.578003,-68.163826,1043.137817,258.758575,246.741821,1033.352783,282.895203,261.256561,1163.02832,182.598053,269.043793,1295.765869,120.588493
920,7.666,77.205948,1207.626953,158.800278,88.489952,1015.086304,254.596466,108.801811,1299.780151,123.236137,-55.806915,1317.838745,126.343369,109.375786,1081.248047,207.344543,-60.151382,1184.134155,187.159973,-68.123596,1044.317261,262.588409,246.646255,1035.53894,287.491547,261.124207,1163.528564,184.658112,268.97052,1295.055664,120.529716
921,7.674,77.075287,1207.303101,159.830185,88.561028,1016.216736,258.767822,108.790192,1299.369751,123.187973,-55.961155,1317.384033,126.511543,109.372337,1082.000244,210.533371,-60.282249,1184.636841,189.482071,-68.161514,1045.41394,266.152435,246.73822,1037.424438,291.507965,261.150513,1163.822754,186.792877,269.088043,1294.093018,120.444817
922,7.683,76.946274,1206.884399,160.765472,88.835358,1017.424927,263.352386,108.754417,1298.806641,122.984116,-55.933079,1316.862061,126.412392,109.592613,1082.574097,213.891754,-60.215157,1185.082275,191.72937,-68.080185,1046.620605,269.511536,247.053787,1039.290161,295.647675,261.157867,1164.118408,188.950439,269.056793,1293.096558,120.225037
923,7.691,76.895599,1206.511963,161.492706,88.754333,1018.692139,266.584808,108.72258,1298.290649,122.668571,-55.835712,1316.390869,125.980827,109.631958,1083.201172,216.497269,-60.03318,1185.452881,193.588867,-67.924019,1047.596313,272.271698,247.195038,1040.858032,298.771057,261.137634,1164.24646,190.682114,269.116608,1292.289062,119.81955
924,7.7,76.836319,1206.162231,162.106018,88.885277,1019.897095,270.156403,108.914429,1297.602173,122.028625,-55.862358,1315.668335,125.101562,109.571861,1083.758545,218.97467,-59.727547,1185.905273,195.297638,-67.792198,1048.669189,274.76712,247.416,1042.440552,301.833282,261.117188,1164.472778,192.457428,269.192841,1291.309204,119.399864
925,7.708,76.857468,1205.814453,162.559326,88.991211,1020.941467,272.975525,109.07164,1296.852051,121.326454,-55.797272,1315.120605,123.886932,109.624443,1084.3125,221.402832,-59.434071,1186.331909,196.479172,-67.514961,1049.527222,276.577423,247.522461,1043.52124,304.207458,261.075623,1164.620483,193.663437,269.259216,1290.321899,118.920494
926,7.716,76.863983,1205.462769,162.888474,89.125374,1021.978516,275.659515,109.243057,1295.918457,120.444832,-55.524071,1314.663208,122.459038,109.588364,1084.676758,223.143829,-58.96637,1186.776855,197.32872,-67.282166,1050.416382,278.158783,247.745316,1044.655151,306.306732,261.086609,1164.879028,194.684158,269.306335,1289.407227,118.264389
927,7.724,76.817436,1205.161499,163.081314,89.125832,1023.109314,277.892792,109.424217,1294.818604,119.347664,-55.060909,1314.024902,120.811249,109.813202,1084.99292,224.802353,-58.370251,1187.158936,197.872452,-67.119972,1051.200562,279.203918,247.972168,1045.685913,308.083069,261.2211,1165.0625,195.524536,269.466339,1288.425293,117.572815
928,7.733,76.739876,1204.7854,163.168732,89.244972,1024.224854,280.454498,109.625954,1293.612793,117.987335,-55.013165,1313.537231,118.706665,109.783623,1085.531616,226.477432,-57.83987,1187.63269,198.072861,-66.763885,1052.101074,279.970825,248.081284,1046.373169,309.337158,261.401886,1165.069092,196.249649,269.713013,1287.290894,116.526703
929,7.741,76.592506,1204.519165,163.040726,88.928528,1025.048828,282.162354,109.727379,1292.61377,116.340469,-54.732006,1312.969727,116.534378,109.80368,1085.938843,227.705002,-57.557793,1188.122803,197.884415,-66.439331,1052.838257,280.190887,248.310455,1046.800415,310.251007,261.489685,1164.939697,196.572144,269.799866,1286.369873,115.604614
930,7.75,76.527718,1204.098022,162.802658,88.674576,1026.346313,283.814362,109.96389,1291.679199,114.409218,-54.68515,1312.155151,114.091309,109.755211,1086.205444,228.528107,-57.39241,1188.531372,197.170471,-66.101509,1053.585083,280.098511,248.352844,1047.176392,310.846344,261.514313,1164.710815,196.656601,269.843414,1285.411499,114.061012
931,7.758,76.464417,1203.583984,162.288406,88.101944,1027.284546,285.009705,110.169922,1290.72644,112.379158,-54.671291,1311.469604,111.62693,109.665199,1086.507324,229.058853,-57.294743,1188.676636,196.169373,-65.895111,1054.111816,279.781769,248.275986,1047.258179,310.846619,261.366791,1164.50415,196.311951,269.952393,1284.265991,112.894424
932,7.766,76.388489,1203.202637,161.584549,87.514015,1028.333496,286.154877,110.250191,1290,110.376259,-54.785351,1310.853638,109.353912,109.4412,1086.873291,229.394272,-57.263638,1188.705566,194.832962,-65.753387,1054.515625,279.233429,248.149109,1047.101929,310.561066,261.236481,1164.048462,195.722977,270.091797,1283.277222,111.658005
933,7.775,76.254478,1202.662964,160.278275,86.916771,1029.419678,287.211761,110.480789,1289.184692,108.057892,-54.811813,1310.19165,106.408798,108.918152,1087.203857,229.428329,-57.364082,1188.541992,192.806946,-65.604126,1054.823242,278.245239,247.878433,1046.437866,309.540985,261.006622,1163.458496,194.711227,270.166687,1282.196533,110.17305
