Format Version,1.23,Take Name,Take 2023-10-19 07.22.23 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.22.23.895 下午,Capture Start Frame,2407046,Total Frames in Take,2373,Total Exported Frames,2373,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
1009,8.408,310.579529,1063.819336,-76.397789,82.136635,1125.231812,-72.558372,-2.495856,1252.672241,-108.453156,262.884003,1429.12854,-92.335838,169.49736,1003.933411,-17.013571,282.969177,1140.459229,-103.080009,426.354889,1169.329346,-29.831179,149.807922,1323.540039,-103.784904,340.115875,1300.822998,-60.590729,179.572113,1230.200684,-102.08606
1010,8.416,318.417328,1068.960205,-80.144745,89.355453,1124.806763,-72.448143,1.520311,1249.887695,-107.655212,262.781647,1432.23645,-92.149216,179.421265,1003.535522,-21.685152,289.513885,1144.272949,-105.697151,433.205719,1176.234741,-33.773479,151.635147,1324.758911,-103.038025,343.230713,1306.090454,-62.040787,184.154922,1231.733521,-103.532562
1011,8.425,325.997101,1073.56543,-83.627228,96.169754,1124.547607,-72.400024,4.923172,1247.728394,-107.04229,262.568878,1435.028564,-91.990189,188.618744,1003.406616,-26.380974,295.795197,1148.144165,-108.55452,439.562042,1182.778687,-37.660099,153.539505,1325.820557,-102.208588,346.129089,1311.122192,-63.78706,188.396698,1233.163574,-104.609741
1012,8.433,334.138367,1078.314575,-87.409294,103.529526,1124.025757,-72.861977,8.647468,1244.818481,-106.226112,262.331482,1437.795776,-91.688179,198.524307,1002.96106,-31.767071,302.201752,1152.153198,-111.287613,445.924286,1189.705688,-41.871658,155.339935,1326.717651,-101.057205,348.958649,1316.586792,-65.734314,192.645325,1234.732666,-105.966728
1013,8.441,340.726105,1082.181274,-90.347427,109.475777,1123.720947,-73.57029,12.139478,1242.314819,-105.281906,262.115662,1439.932861,-91.576164,206.332825,1003.580322,-37.16185,307.559204,1155.274414,-113.339378,450.735596,1195.364502,-45.241211,156.584076,1327.492188,-100.136147,351.180267,1320.792969,-67.395576,195.988464,1236.043823,-106.818748
1014,8.449,347.712891,1085.892456,-93.555527,115.363678,1123.230957,-74.916557,15.709162,1239.971558,-104.308159,261.868164,1441.981812,-91.222366,214.968292,1003.815918,-43.133667,312.176758,1158.965088,-115.973007,455.585632,1201.310913,-49.169621,158.013321,1327.939941,-99.047501,353.265961,1325.214478,-69.153908,199.212616,1237.367554,-107.807404
1015,8.458,353.088867,1089.163696,-96.65255,120.186623,1122.644531,-76.142708,18.318289,1238.062988,-103.92392,261.624512,1443.461914,-91.046936,221.796021,1004.106262,-48.462643,315.945068,1161.792236,-118.956711,459.391907,1206.189209,-52.869598,159.303238,1328.006714,-98.144974,354.768402,1328.687012,-70.515083,201.90094,1238.375,-108.891899
1016,8.466,357.820587,1092.230835,-99.869614,124.207466,1122.073364,-77.863365,20.923056,1236.202637,-103.120956,261.382416,1444.672363,-90.651863,227.851822,1004.636169,-53.512856,319.131134,1164.522217,-121.454498,462.921448,1210.522217,-56.533009,160.590759,1327.954956,-97.083672,356.028717,1331.499878,-71.464806,204.34761,1239.188477,-109.890121
1017,8.474,362.46582,1095.221802,-103.514008,128.091339,1121.334229,-80.120392,23.699865,1234.356689,-102.194405,260.974854,1445.739502,-90.476479,233.711243,1005.6026,-58.911308,322.385803,1167.081055,-124.151886,466.345154,1214.833984,-60.609379,161.80687,1327.744751,-96.203926,357.098511,1334.282227,-72.527481,206.293427,1239.814209,-110.632614
1018,8.483,365.713013,1097.623291,-106.948471,131.091995,1120.719604,-82.136635,25.388493,1233.302612,-101.828323,260.67746,1446.430542,-90.260635,238.409485,1006.177429,-63.604794,324.651398,1168.898438,-126.89473,468.732483,1217.942871,-64.399956,162.767334,1327.55188,-95.545334,357.802032,1336.140259,-73.636749,207.671219,1240.407471,-111.184563
1019,8.491,368.273834,1099.526001,-110.582657,133.497803,1120.103027,-84.510849,27.03578,1231.928711,-101.32341,260.408112,1446.892212,-90.088066,242.479965,1006.746399,-68.410065,326.509186,1170.431641,-129.544495,470.688171,1220.442993,-68.24295,163.743576,1327.123657,-94.915543,358.326111,1337.721436,-74.673767,209.021072,1240.932373,-111.734818
1020,8.5,370.426361,1101.363892,-114.771469,135.653671,1119.253418,-87.126968,28.6243,1230.736816,-100.99839,260.21994,1447.197021,-89.773735,246.361938,1007.575623,-73.313614,328.033966,1171.925171,-132.628586,472.409821,1222.820557,-72.612709,164.723465,1326.396118,-94.442963,358.661194,1338.663208,-75.815872,209.941193,1241.227295,-112.054497
1021,8.508,371.58194,1102.418335,-118.646416,136.739441,1118.614258,-89.530022,29.456532,1230.231567,-100.888519,260.009735,1447.260742,-89.601189,249.189529,1008.216492,-78.118172,329.035431,1172.923706,-135.274551,473.382507,1224.15564,-76.515976,165.43898,1325.731934,-94.046692,358.70459,1339.112549,-77.067566,210.274246,1241.362793,-112.232742
1022,8.516,372.099915,1103.101074,-122.579231,137.321686,1118.150269,-91.883537,29.937954,1229.770264,-100.741989,259.889587,1447.154175,-89.515877,250.820038,1008.247253,-82.31118,328.843964,1173.507446,-137.911011,473.97052,1225.040894,-80.593903,166.032394,1324.926514,-93.907051,358.519196,1339.113403,-78.626053,210.331635,1241.386475,-112.376366
1023,8.525,371.956635,1103.322632,-126.479225,137.414536,1117.774902,-93.969925,29.888432,1229.359741,-100.567223,259.751068,1446.815918,-89.447479,251.671997,1008.033875,-86.255959,328.374481,1173.921753,-140.513718,474.167236,1225.223389,-84.756508,166.676071,1324.132202,-93.343079,358.33844,1338.608398,-80.035301,210.145035,1241.271118,-112.416962
1024,8.533,371.135712,1103.059448,-130.205597,137.008667,1117.374756,-96.05394,29.585918,1229.127319,-100.445984,259.638336,1446.259033,-89.319511,251.546738,1008.030273,-90.658867,327.409119,1173.500977,-143.607147,474.001587,1224.855591,-89.468674,166.9608,1323.340942,-92.868301,357.980072,1337.732056,-81.613167,209.676056,1240.979614,-112.461388
1025,8.541,369.559814,1102.517456,-133.54187,135.936386,1116.995117,-97.974243,29.105881,1229.053101,-100.431015,259.683899,1445.474976,-89.189812,250.757431,1008.813354,-94.890892,326.43158,1173.000732,-146.300217,473.358917,1223.78772,-93.8255,166.703995,1322.608276,-92.283958,357.417419,1336.513672,-83.361435,209.130814,1240.297363,-112.541084
1026,8.55,367.566895,1101.394531,-136.446991,134.442902,1116.605103,-99.516136,28.422144,1229.125854,-100.436028,259.875641,1444.321533,-89.003891,249.623978,1008.856323,-98.614227,324.607269,1171.956177,-149.098038,472.462311,1222.06665,-98.054817,166.213852,1321.758789,-91.823654,356.88028,1334.788208,-85.215614,208.3909,1239.356812,-112.498848
1027,8.558,364.917664,1099.653076,-139.441315,132.257782,1116.144653,-100.990814,27.327297,1229.414551,-100.527718,260.192688,1442.812256,-88.84462,247.500305,1008.121277,-102.690514,321.9534,1170.431641,-152.148773,470.878662,1219.614746,-103.069031,165.542023,1320.651001,-91.437683,356.287506,1332.574463,-87.149437,206.709686,1238.078735,-112.254761
1028,8.566,362.095184,1097.513916,-142.042786,129.688202,1115.844116,-102.126648,25.949415,1229.864258,-100.621002,260.517029,1441.29834,-88.810898,243.982651,1007.873657,-106.297394,319.204773,1168.669189,-154.882629,469.249634,1216.756714,-107.522926,165.0056,1319.75354,-91.096352,355.732758,1330.018555,-89.112358,205.147659,1236.664307,-112.348328
1029,8.574,358.338867,1094.509766,-144.865356,126.366005,1115.436646,-103.078087,23.782194,1230.69519,-101.247368,260.932343,1439.30957,-88.692444,239.819244,1006.871948,-109.90213,315.784698,1166.430054,-157.858353,466.980743,1213.055176,-112.589577,164.148529,1318.837646,-90.676254,354.892029,1326.952759,-91.578964,203.364151,1235.107422,-112.602745
1030,8.583,354.372894,1091.674072,-147.239059,122.997566,1115.197021,-103.766365,21.98654,1231.440308,-101.426605,261.38266,1437.267944,-88.571022,235.466278,1005.706055,-112.900391,312.224701,1164.209595,-160.40889,464.586365,1209.02417,-116.986252,163.146667,1317.878052,-90.489189,354.044525,1323.896973,-93.825897,201.632523,1233.465698,-112.506752
1031,8.591,349.818237,1088.615234,-149.698013,119.289505,1115.15686,-104.36483,19.772625,1232.584839,-101.7612,261.861816,1435.148804,-88.381508,230.317505,1004.380554,-115.805412,308.021912,1161.730469,-162.48288,462.015991,1204.618408,-121.247581,162.086838,1316.736816,-90.307884,353.102997,1320.431519,-96.065208,199.394989,1232.104126,-112.775879
1032,8.599,344.34903,1084.78833,-152.232605,114.655853,1115.12085,-105.013634,17.300644,1233.760864,-101.934822,262.367249,1432.509644,-88.306007,223.62767,1002.594482,-118.561798,302.648682,1158.839355,-164.631134,458.620941,1199.220581,-126.225113,160.672943,1315.203979,-90.04747,352.149109,1316.244385,-98.385269,196.551559,1230.193481,-112.508759
1033,8.608,338.876007,1081.018066,-154.522049,110.256233,1115.050781,-105.517418,14.684944,1235.02063,-101.869637,262.95636,1429.882446,-88.123734,217.359589,1000.917786,-120.850693,297.943512,1155.821289,-166.269287,455.216705,1193.887695,-130.581818,159.234314,1313.774902,-89.697922,350.890045,1312.477173,-100.728683,193.921936,1228.575073,-112.399681
1034,8.616,332.904785,1077.079834,-156.813278,105.542572,1115.051147,-106.021294,11.884239,1236.464844,-102.179886,263.48114,1427.052734,-88.073479,210.055801,999.045288,-122.844193,293.370239,1152.719727,-167.592117,451.452393,1188.268188,-134.817719,157.711655,1312.159302,-89.555298,349.561249,1308.375366,-103.197662,191.226852,1226.734253,-112.360481
1035,8.625,325.819946,1072.329468,-159.165878,99.569809,1115.249146,-106.599113,8.457478,1238.286255,-102.707382,264.070496,1423.530884,-87.793198,201.295639,996.713074,-124.582909,287.872772,1148.74585,-168.799835,446.79306,1181.587402,-139.455246,155.887146,1310.38855,-89.118523,348.158905,1303.676147,-105.724648,187.171143,1224.811035,-112.28656
1036,8.633,319.041565,1067.933838,-161.083755,94.028137,1115.258423,-106.595764,5.697807,1239.814819,-102.76046,264.501831,1420.12793,-87.670212,193.106354,994.714417,-125.785027,282.375885,1145.08728,-169.872162,442.178864,1175.258057,-143.242645,154.160324,1308.704468,-89.09185,346.535339,1299.45105,-108.379761,183.697815,1222.912109,-112.348816
1037,8.641,311.976501,1063.240234,-162.616409,88.459312,1114.813232,-106.382614,2.314163,1241.776489,-102.940361,264.879578,1416.489258,-87.591118,184.454544,992.568542,-126.516998,276.401001,1141.640869,-170.561493,437.212433,1168.460083,-147.020874,152.36142,1307.034302,-88.85865,344.745087,1294.990845,-111.191589,180.035019,1220.959229,-112.735725
1038,8.65,304.22348,1058.654297,-164.630707,82.478546,1114.608765,-106.003975,-1.005703,1243.607788,-102.958344,265.327332,1412.621826,-87.413849,175.347412,990.414795,-127.397835,270.317688,1138.050781,-171.149353,432.069,1161.287964,-150.281616,150.507614,1305.547852,-88.90097,342.791626,1290.322266,-113.983749,176.062881,1218.984741,-112.659836
1039,8.658,295.492798,1053.557861,-166.081757,75.328773,1114.758911,-106.079895,-4.916873,1245.710938,-103.267838,265.914307,1407.853149,-87.339554,162.598282,989.283264,-128.401321,263.471252,1133.753662,-171.84436,425.846039,1153.039673,-153.654221,148.401459,1303.90332,-88.739883,340.241486,1284.962769,-117.112381,171.222031,1216.794678,-112.791252
1040,8.666,287.153259,1048.83667,-167.224564,68.645805,1115.001709,-106.437523,-8.855062,1248.060669,-103.480988,266.244476,1403.647949,-87.416748,152.323547,987.536438,-128.831253,257.28125,1130.134521,-172.30246,419.761749,1145.251099,-156.476196,146.137238,1302.550903,-89.036545,337.497498,1279.898804,-119.986946,166.854492,1214.985596,-112.967728
1041,8.675,278.748749,1043.919922,-167.930252,61.699741,1115.549316,-106.626266,-12.653041,1250.268799,-103.507675,266.836121,1399.203979,-87.377739,141.882294,985.672791,-128.594971,250.539505,1126.272217,-172.626999,413.222931,1137.376587,-158.96698,143.741272,1301.433472,-88.945107,334.478333,1274.544067,-122.856979,162.3517,1213.214966,-113.237267
1042,8.683,268.851959,1038.578979,-168.798691,53.531155,1116.120605,-107.015327,-16.988358,1252.954834,-103.57959,267.159027,1394.091309,-87.501617,130.129349,983.389404,-127.655861,242.544083,1121.920288,-172.363861,405.425659,1128.300781,-161.652954,140.745422,1300.215698,-89.180283,330.69046,1268.267334,-125.95652,157.163025,1211.252197,-113.201332
1043,8.691,259.293304,1034.054565,-169.69426,46.092358,1116.862671,-107.23156,-20.958439,1255.331665,-103.958344,267.690125,1389.2771,-87.63327,120.151184,980.602478,-125.714737,235.649246,1117.89563,-172.169556,398.152557,1120.13501,-163.588425,137.810394,1299.532715,-89.452583,326.971283,1262.307007,-128.45639,152.107971,1209.626099,-113.346336
1044,8.699,248.724274,1029.401123,-170.599396,37.464714,1117.782837,-107.707161,-25.373487,1258.370361,-104.23159,268.125916,1383.85498,-87.599472,107.650124,978.268616,-124.015671,226.843735,1113.73938,-171.477921,389.52951,1110.610962,-165.222275,134.354385,1298.865356,-89.882187,322.315765,1255.373779,-131.027435,146.437958,1207.696899,-113.352074
1045,8.708,239.539001,1025.357788,-170.643906,29.490314,1118.876709,-108.054565,-29.239752,1261.105469,-104.201172,268.321991,1378.621094,-87.866478,95.843994,977.199524,-122.666451,219.118164,1109.747437,-170.639969,381.479126,1102.243042,-166.554077,131.094437,1298.54187,-90.454727,317.835175,1248.998535,-132.819,141.02449,1206.207275,-113.484726
1046,8.716,229.657227,1021.004211,-170.195969,21.444405,1120.281494,-108.44883,-33.204815,1263.997803,-104.308907,268.54892,1373.382446,-87.826393,84.201767,976.568787,-121.228737,211.600784,1105.635376,-169.693573,373.464478,1093.723755,-167.566956,127.67878,1298.498413,-91.437767,313.201477,1242.463501,-134.039001,135.416077,1204.753052,-113.815765
1047,8.724,218.025513,1016.028381,-169.482086,12.444644,1121.987427,-109.045631,-37.712177,1267.509155,-104.533691,268.512939,1367.406494,-88.036095,70.975426,975.859131,-119.430984,202.456223,1101.536621,-168.790985,363.586639,1084.437256,-168.080536,124.096497,1298.3396,-92.742104,307.934387,1235.176025,-134.860153,129.106995,1203.000854,-113.997528
1048,8.733,207.250778,1011.994629,-168.398148,4.405968,1123.790527,-109.738747,-41.551003,1270.885986,-104.81086,268.186127,1361.706543,-87.816238,59.156124,975.842346,-117.78849,194.520966,1097.836548,-167.345596,354.318909,1076.40332,-168.221786,120.87957,1298.124146,-93.92569,303.283691,1228.912354,-135.082886,123.37104,1201.516846,-114.202118
1049,8.741,196.031601,1008.188721,-166.870605,-3.719879,1126.130249,-110.427917,-45.421436,1274.514282,-105.123238,267.526276,1355.904175,-87.44722,47.146927,976.235657,-116.270454,186.343689,1094.199829,-166.38179,344.929352,1068.359375,-168.051971,117.819572,1297.849609,-95.47036,298.744934,1222.588135,-134.580917,117.718468,1200.313721,-114.128281
1050,8.75,183.364807,1004.290955,-164.965378,-12.889442,1129.02417,-111.32415,-49.693592,1278.567139,-105.572983,266.451782,1349.370239,-87.196175,33.404781,976.96814,-114.363167,176.904892,1090.660645,-165.220978,333.985596,1059.79187,-167.597717,114.475533,1297.358276,-97.042183,293.696045,1215.264771,-133.588379,111.191216,1199.062378,-114.339691
1051,8.758,172.231293,1001.010559,-163.068588,-20.621227,1131.906616,-111.753929,-53.172775,1282.294312,-105.686951,265.392548,1343.496338,-86.707603,21.159416,978.327759,-112.782089,168.709808,1087.605225,-163.419434,323.853546,1052.34729,-166.764893,111.727776,1296.708496,-98.471474,289.181396,1208.604004,-132.151413,105.885048,1198.087769,-114.433296
1052,8.766,160.879395,997.939148,-160.886139,-28.294216,1134.746094,-111.746391,-56.598179,1286.318726,-105.961121,263.887604,1337.64624,-86.032669,9.030757,980.095642,-111.162605,160.106644,1084.744385,-161.978668,313.838135,1044.856079,-165.194641,108.979332,1296.189453,-99.61132,284.187347,1201.977417,-130.414398,100.360146,1197.249512,-114.460083
1053,8.775,149.241867,995.374329,-158.671951,-35.844204,1137.639282,-111.633461,-60.080982,1290.327026,-106.366974,262.061981,1331.936401,-85.521294,-3.295587,982.321838,-109.558746,151.395493,1081.762329,-160.147263,303.601135,1037.584595,-163.542038,106.159019,1295.712402,-100.51255,278.831421,1195.352295,-128.350586,94.685394,1196.540771,-114.580338
1054,8.783,135.97319,992.616211,-155.974609,-44.75354,1141.734619,-111.301926,-63.844128,1295.173584,-106.769051,259.824677,1325.395508,-84.71386,-16.911547,985.261292,-107.823578,141.621292,1078.474487,-157.948471,291.775269,1030.169434,-161.229797,102.613914,1295.56543,-101.262848,272.397705,1187.995239,-125.68721,88.118614,1195.80542,-114.731567
1055,8.791,124.051498,990.60199,-153.538986,-52.567749,1145.234131,-110.955864,-67.22184,1299.397339,-107.1894,257.320221,1319.848022,-84.093513,-28.808025,988.322144,-106.432045,132.494629,1075.994507,-156.201477,281.434723,1023.656372,-158.745407,99.394424,1295.785034,-101.503387,266.154785,1181.694946,-123.37001,82.371002,1195.099487,-114.808708
1056,8.8,112.044365,988.68634,-151.301559,-59.919094,1149.039917,-110.496071,-70.417671,1303.802246,-107.541878,254.596619,1314.146973,-83.329636,-40.85968,991.534241,-105.131454,123.502312,1073.74353,-153.636902,270.602814,1017.453064,-155.97493,95.888496,1295.890869,-101.205536,259.663391,1175.50061,-120.957718,76.186279,1194.978394,-115.045799
1057,8.808,98.346977,987.264343,-148.737244,-68.059601,1153.755493,-109.870682,-73.974831,1308.885132,-107.872337,251.246628,1308.005249,-82.494881,-54.104176,995.739624,-103.797997,112.821587,1071.755371,-151.302383,257.908051,1010.47406,-152.11821,91.970512,1295.733276,-100.635132,252.226654,1169.05896,-118.272133,69.070328,1194.934814,-115.288651
1058,8.816,85.904854,986.408081,-146.647461,-75.089981,1158.13269,-109.165443,-76.749962,1313.733398,-108.243492,248.253693,1302.430054,-81.47538,-65.771347,999.860718,-102.561478,103.229988,1070.335083,-149.363602,246.393982,1004.344971,-148.228531,88.553696,1295.388184,-99.829834,245.161835,1163.378784,-115.882507,62.575607,1195.169434,-115.438782
1059,8.824,71.788696,985.841187,-144.514587,-82.991386,1163.453613,-108.353233,-79.82531,1319.276367,-108.91259,244.69725,1296.32373,-80.376068,-79.201385,1004.960876,-100.894211,92.706947,1068.761719,-146.67746,233.036377,997.672729,-143.871582,84.522186,1294.972412,-98.994438,237.119781,1156.909912,-112.910736,54.923519,1196.040039,-115.417313
1060,8.833,59.226231,985.824524,-142.46077,-89.817528,1168.487061,-107.574692,-82.305069,1324.434937,-109.501816,241.175659,1291.153687,-79.835197,-91.085358,1009.93335,-99.551178,83.041405,1068.041138,-144.765717,221.110153,991.983887,-139.323151,80.971924,1294.549805,-98.026207,229.625534,1151.547607,-110.458809,48.197311,1197.032349,-115.384178
1061,8.841,46.59235,986.060364,-140.371979,-96.424393,1173.658081,-106.596352,-84.69693,1329.799194,-110.198158,237.470734,1285.899658,-78.965706,-102.618668,1015.346313,-98.250679,73.06237,1067.880493,-142.854324,208.950546,986.473816,-134.492157,77.435158,1294.303101,-97.285919,221.699844,1146.532349,-108.359169,42.087002,1197.970093,-115.224426
